TransactionID,Time,Amount,MerchantID,TransactionType,Class
T719,140490,441,M84,Mobile,Normal
T720,105229,613,M73,In-Store,Normal
T721,29392,785,M76,In-Store,Normal
T722,158999,636,M83,In-Store,Normal
T723,44315,395,M86,In-Store,Normal
T724,47161,16,M83,Mobile,Normal
T725,14544,901,M92,In-Store,Normal
T726,161555,256,M85,Online,Normal
T727,90322,930,M31,In-Store,Normal
T728,45924,996,M21,Mobile,Normal
T729,118750,521,M85,Mobile,Normal
T730,45307,827,M98,Mobile,Normal
T731,127352,168,M12,In-Store,Normal
T732,119499,985,M56,In-Store,Normal
T733,23692,863,M24,Mobile,Normal
T734,156494,316,M82,In-Store,Normal
T735,138837,369,M25,In-Store,Normal
T736,54630,316,M47,Online,Normal
T737,137534,574,M73,Online,Normal
T738,15514,345,M18,Mobile,Normal
T739,158269,857,M17,Mobile,Normal
T740,156874,760,M12,Mobile,Normal
T741,104332,707,M40,Online,Normal
T742,163129,941,M37,Online,Normal
T743,3787,887,M15,Online,Normal
T744,154317,240,M87,In-Store,Normal
T745,169783,102,M75,Mobile,Fraudulent
T746,13248,369,M91,Mobile,Normal
T747,32137,712,M68,Online,Normal
T748,2934,850,M88,In-Store,Normal
T749,43926,337,M94,In-Store,Normal
T750,105892,794,M38,Mobile,Normal
T751,104697,348,M21,In-Store,Normal
T752,39075,252,M40,In-Store,Normal
T753,8413,480,M70,In-Store,Normal
T754,124118,125,M56,Mobile,Normal
T755,51760,387,M70,Mobile,Normal
T756,13154,929,M53,Mobile,Normal
T757,99427,619,M91,Online,Normal
T758,17328,848,M66,Mobile,Normal
T759,74515,887,M90,Mobile,Normal
T760,86148,456,M61,In-Store,Normal
T761,117936,452,M54,In-Store,Normal
T762,137798,911,M47,Mobile,Normal
T763,54223,274,M57,Online,Normal
T764,81418,960,M44,In-Store,Normal
T765,11341,284,M19,Online,Normal
T766,39595,307,M57,In-Store,Normal
T767,68149,896,M66,Mobile,Normal
T768,26294,293,M1,Mobile,Normal
T769,50917,214,M26,In-Store,Normal
T770,125338,520,M50,In-Store,Normal
T771,56596,386,M83,In-Store,Normal
T772,155997,592,M96,Online,Fraudulent
T773,160809,24,M54,In-Store,Normal
T774,43006,165,M34,Mobile,Normal
T775,100947,345,M32,Mobile,Normal
T776,37767,148,M18,Mobile,Normal
T777,68734,390,M38,In-Store,Normal
T778,144710,44,M36,Mobile,Normal
T779,80749,313,M1,In-Store,Normal
T780,148615,535,M78,Online,Normal
T781,35045,988,M45,Online,Normal
T782,123455,284,M85,In-Store,Normal
T783,84658,721,M88,Online,Normal
T784,141245,951,M1,Mobile,Normal
T785,141445,204,M63,Online,Normal
T786,152148,112,M36,In-Store,Normal
T787,12566,121,M97,In-Store,Normal
T788,20654,77,M20,In-Store,Normal
T789,567,565,M14,In-Store,Normal
T790,137003,139,M42,Online,Normal
T791,68929,666,M21,In-Store,Normal
T792,2516,127,M99,Online,Normal
T793,168964,43,M91,In-Store,Normal
T794,80778,218,M40,In-Store,Normal
T795,103922,789,M33,Mobile,Normal
T796,168810,125,M32,Online,Normal
T797,107084,823,M68,Mobile,Normal
T798,78261,548,M97,In-Store,Normal
T799,40917,57,M6,Online,Normal
T800,115894,393,M75,Mobile,Normal
T801,81366,625,M24,In-Store,Normal
T802,169938,459,M36,Mobile,Normal
T803,28697,853,M66,In-Store,Normal
T804,96752,979,M53,In-Store,Normal
T805,159035,150,M53,Online,Normal
T806,130488,518,M46,In-Store,Normal
T807,110101,594,M7,Mobile,Normal
T808,69059,379,M77,In-Store,Normal
T809,107955,907,M44,In-Store,Normal
T810,47294,887,M28,In-Store,Normal
T811,91172,854,M49,Online,Normal
T812,149642,593,M39,Mobile,Normal
T813,98400,1494,M94,In-Store,Normal
T814,135211,110,M80,Mobile,Normal
T815,101678,639,M31,In-Store,Normal
T816,6507,328,M89,Online,Normal
T817,119342,511,M6,In-Store,Normal
T818,7224,868,M18,Mobile,Normal
T819,150436,252,M60,Online,Normal
T820,27487,339,M12,Mobile,Normal
T821,167890,176,M74,Online,Normal
T822,157547,16,M7,In-Store,Normal
T823,144944,836,M55,Mobile,Normal
T824,59642,526,M70,Mobile,Normal
T825,32092,851,M61,In-Store,Normal
T826,150900,29,M31,Mobile,Normal
T827,72215,104,M34,Mobile,Normal
T828,155143,341,M35,In-Store,Normal
T829,159281,771,M17,Mobile,Normal
T830,71698,944,M4,Mobile,Normal
T831,14796,865,M20,In-Store,Normal
T832,270,121,M61,Mobile,Normal
T833,49670,658,M93,Mobile,Normal
T834,117540,754,M25,In-Store,Normal
T835,108731,33,M39,Mobile,Normal
T836,7618,558,M81,Mobile,Normal
T837,134837,461,M42,In-Store,Normal
T838,13500,494,M37,Mobile,Normal
T839,89592,167,M90,Online,Normal
T840,40947,910,M11,Mobile,Normal
T841,51107,31,M13,In-Store,Normal
T842,91013,404,M10,In-Store,Normal
T843,97149,739,M74,In-Store,Normal
T844,137739,571,M20,In-Store,Normal
T845,171413,414,M49,Mobile,Normal
T846,26024,207,M58,In-Store,Normal
T847,64326,400,M100,Mobile,Normal
T848,147788,476,M63,In-Store,Normal
T849,61034,379,M52,Mobile,Normal
T850,81252,718,M12,Mobile,Normal
T851,142826,149,M75,In-Store,Normal
T852,151719,271,M20,Mobile,Normal
T853,85679,931,M54,Mobile,Normal
T854,75830,522,M8,Mobile,Normal
T855,31605,609,M63,Online,Normal
T856,72015,249,M53,Mobile,Normal
T857,9584,231,M16,Mobile,Normal
T858,172497,59,M61,Mobile,Normal
T859,165900,81,M45,In-Store,Normal
T860,72091,4695,M2,Mobile,Normal
T861,22326,595,M83,Mobile,Normal
T862,80024,371,M35,In-Store,Normal
T863,108367,957,M21,Mobile,Normal
T864,46726,26,M64,Mobile,Normal
T865,24925,155,M30,Online,Normal
T866,93797,692,M7,Online,Normal
T867,119530,162,M88,Mobile,Normal
T868,4774,468,M30,In-Store,Normal
T869,57274,232,M16,In-Store,Normal
T870,67471,26,M52,In-Store,Normal
T871,51745,461,M93,Mobile,Normal
T872,132374,318,M14,In-Store,Normal
T873,66511,345,M10,Mobile,Normal
T874,49792,483,M7,In-Store,Normal
T875,25051,527,M28,Online,Normal
T876,65465,456,M19,Mobile,Normal
T877,114703,649,M70,In-Store,Normal
T878,164135,4,M73,Mobile,Normal
T879,125278,810,M66,In-Store,Normal
T880,73196,900,M55,Mobile,Normal
T881,63986,783,M65,Online,Normal
T882,36450,844,M47,Mobile,Normal
T883,165856,370,M97,Online,Normal
T884,102206,789,M23,Mobile,Normal
T885,154533,750,M43,Online,Normal
T886,87670,403,M27,Online,Normal
T887,151365,21,M36,In-Store,Normal
T888,146391,640,M69,Online,Normal
T889,74823,886,M2,Online,Normal
T890,58051,834,M36,Mobile,Normal
T891,4988,697,M36,In-Store,Normal
T892,104254,48,M58,Mobile,Normal
T893,52222,474,M99,In-Store,Normal
T894,148035,779,M16,Online,Normal
T895,36933,805,M55,In-Store,Normal
T896,37552,294,M87,In-Store,Normal
T897,111956,430,M61,Mobile,Normal
T898,155123,4406,M96,Mobile,Normal
T899,133193,438,M91,In-Store,Normal
T900,61445,357,M95,Mobile,Normal
T901,163547,844,M61,In-Store,Normal
T902,24058,866,M95,Mobile,Normal
T903,64380,478,M25,Mobile,Normal
T904,126793,800,M98,In-Store,Normal
T905,172097,140,M83,Online,Normal
T906,50599,244,M83,Online,Normal
T907,101531,395,M68,Online,Normal
T908,28766,866,M22,Online,Normal
T909,61509,133,M29,In-Store,Normal
T910,37137,58,M67,Mobile,Normal
T911,73672,92,M23,Mobile,Normal
T912,76621,989,M14,Online,Normal
T913,30373,231,M50,Mobile,Normal
T914,108648,903,M67,Online,Normal
T915,61909,439,M91,Mobile,Normal
T916,95171,911,M38,Mobile,Normal
T917,105957,833,M30,Online,Normal
T918,68716,312,M94,Mobile,Normal
T919,34128,639,M14,In-Store,Normal
T920,26075,276,M64,Online,Normal
T921,37533,254,M19,Online,Normal
T922,32048,626,M93,Mobile,Normal
T923,13584,741,M94,Online,Normal
T924,48696,676,M51,Online,Normal
T925,166001,121,M3,Online,Fraudulent
T926,53686,430,M34,In-Store,Normal
T927,136190,536,M26,Online,Normal
T928,107276,45,M71,In-Store,Normal
T929,36962,84,M89,Online,Normal
T930,144470,682,M90,In-Store,Normal
T931,119562,162,M11,In-Store,Normal
T932,63293,716,M2,In-Store,Normal
T933,59097,493,M88,Mobile,Normal
T934,143015,619,M13,In-Store,Normal
T935,42028,18,M84,Online,Normal
T936,104682,814,M43,In-Store,Normal
T937,29910,466,M6,In-Store,Normal
T938,16951,970,M22,Mobile,Normal
T939,126608,693,M47,Mobile,Normal
T940,74952,859,M91,In-Store,Normal
T941,160966,81,M15,In-Store,Normal
T942,107827,2458,M91,Online,Normal
T943,151658,984,M6,In-Store,Normal
T944,27244,298,M68,Online,Normal
T945,70609,635,M79,In-Store,Normal
T946,158729,574,M85,Online,Fraudulent
T947,154885,934,M14,In-Store,Normal
T948,105277,490,M20,Mobile,Normal
T949,145294,683,M48,Online,Normal
T950,81504,413,M33,Online,Normal
T951,145704,618,M57,In-Store,Normal
T952,103911,828,M21,Online,Normal
T953,102409,939,M60,Online,Normal
T954,24873,172,M34,In-Store,Normal
T955,8593,403,M90,Mobile,Normal
T956,29310,412,M44,Online,Normal
T957,161083,276,M10,In-Store,Normal
T958,157776,362,M2,Mobile,Normal
T959,48524,1,M33,Mobile,Normal
T960,159023,5,M15,Online,Normal
T961,42566,990,M34,Mobile,Normal
T962,118707,530,M29,In-Store,Normal
T963,77556,845,M38,In-Store,Normal
T964,120572,436,M33,Mobile,Normal
T965,43130,550,M92,In-Store,Normal
T966,36720,439,M32,Online,Normal
T967,47196,631,M49,In-Store,Normal
T968,79366,769,M84,Online,Normal
T969,51247,10,M48,Online,Normal
T970,75146,766,M68,In-Store,Normal
T971,98307,753,M60,Online,Normal
T972,150609,797,M40,In-Store,Normal
T973,120697,802,M74,In-Store,Normal
T974,166800,219,M77,Online,Normal
T975,122398,960,M93,Mobile,Normal
T976,68805,720,M14,Online,Normal
T977,96534,209,M12,In-Store,Normal
T978,58461,371,M9,Online,Normal
T979,157855,167,M94,Mobile,Normal
T980,65421,772,M37,In-Store,Normal
T981,71057,228,M17,In-Store,Normal
T982,154896,362,M90,Mobile,Fraudulent
T983,10491,254,M76,Online,Normal
T984,80015,687,M26,In-Store,Normal
T985,15166,542,M77,In-Store,Normal
T986,77454,190,M20,Mobile,Normal
T987,66132,954,M60,In-Store,Normal
T988,83121,194,M37,Online,Normal
T989,159942,639,M20,Online,Normal
T990,52034,124,M72,Mobile,Normal
T991,127185,457,M23,Mobile,Normal
T992,143299,180,M81,In-Store,Normal
T993,117871,574,M34,In-Store,Normal
T994,99542,521,M77,Mobile,Normal
T995,163552,932,M3,Mobile,Normal
T996,44862,240,M17,In-Store,Normal
T997,7786,49,M59,In-Store,Normal
T998,11782,122,M12,In-Store,Normal
T999,50498,720,M77,Mobile,Normal
T1000,72712,926,M79,In-Store,Normal
T1001,163418,546,M41,Online,Normal
T1002,83800,592,M97,Mobile,Normal
T1003,140765,496,M45,Mobile,Normal
T1004,127194,696,M89,Online,Normal
T1005,12750,972,M67,Online,Normal
T1006,80542,558,M23,Mobile,Normal
T1007,42840,62,M75,Online,Normal
T1008,108756,891,M77,In-Store,Normal
T1009,95323,605,M99,Mobile,Normal
T1010,120183,665,M31,Mobile,Normal
T1011,15392,819,M22,Mobile,Normal
T1012,142869,185,M32,Mobile,Normal
T1013,170438,870,M24,Online,Normal
T1014,26713,597,M50,Online,Normal
T1015,70312,392,M97,Mobile,Normal
T1016,72973,418,M71,In-Store,Normal
T1017,63836,651,M97,Mobile,Normal
T1018,43171,728,M80,Online,Normal
T1019,55971,535,M5,Mobile,Normal
T1020,115005,342,M14,Online,Normal
T1021,149341,211,M26,Online,Normal
T1022,150760,570,M45,In-Store,Normal
T1023,73774,693,M3,In-Store,Normal
T1024,166973,364,M61,Mobile,Fraudulent
T1025,5743,575,M3,Mobile,Normal
T1026,23807,538,M97,In-Store,Normal
T1027,64028,128,M89,In-Store,Normal
T1028,158610,522,M80,Online,Normal
T1029,48772,836,M30,Online,Normal
T1030,104002,344,M65,Online,Normal
T1031,94465,6,M51,In-Store,Normal
T1032,49414,760,M31,Mobile,Normal
T1033,100875,484,M47,In-Store,Normal
T1034,99877,975,M28,In-Store,Normal
T1035,136773,441,M25,In-Store,Normal
T1036,77502,77,M82,In-Store,Normal
T1037,122873,165,M67,Mobile,Normal
T1038,48552,603,M29,Mobile,Normal
T1039,170402,558,M70,Online,Normal
T1040,89654,777,M72,In-Store,Normal
T1041,34517,723,M91,Online,Normal
T1042,60829,26,M59,In-Store,Normal
T1043,53013,534,M35,Online,Normal
T1044,171763,432,M7,Mobile,Normal
T1045,30529,244,M37,Online,Normal
T1046,137262,282,M97,In-Store,Normal
T1047,8580,831,M96,Online,Normal
T1048,59191,740,M11,Online,Normal
T1049,76925,529,M68,Mobile,Normal
T1050,43608,344,M17,Mobile,Normal
T1051,40829,167,M37,In-Store,Normal
T1052,11474,975,M31,Online,Normal
T1053,47002,44,M62,Mobile,Normal
T1054,52457,393,M95,Online,Normal
T1055,171266,261,M87,Mobile,Normal
T1056,95752,216,M98,Online,Normal
T1057,117932,993,M19,Mobile,Normal
T1058,31151,348,M60,Online,Normal
T1059,124975,554,M92,Mobile,Normal
T1060,50393,555,M5,Mobile,Normal
T1061,98913,818,M18,Online,Normal
T1062,163758,758,M32,Mobile,Normal
T1063,147063,968,M76,Mobile,Normal
T1064,103680,804,M31,Online,Normal
T1065,70277,338,M75,Mobile,Normal
T1066,158968,245,M44,Mobile,Normal
T1067,65091,589,M86,Mobile,Normal
T1068,124582,67,M26,Online,Normal
T1069,156279,140,M67,Mobile,Fraudulent
T1070,133663,627,M35,Mobile,Normal
T1071,57186,65,M18,Mobile,Normal
T1072,154544,113,M4,Online,Fraudulent
T1073,101344,4349,M65,Online,Normal
T1074,141067,83,M50,In-Store,Normal
T1075,66315,328,M12,Online,Normal
T1076,137153,864,M72,In-Store,Normal
T1077,37631,908,M79,In-Store,Normal
T1078,160576,761,M44,Online,Normal
T1079,62726,565,M10,In-Store,Normal
T1080,156980,299,M32,Online,Normal
T1081,134667,170,M52,Online,Normal
T1082,79452,876,M46,Mobile,Normal
T1083,114170,672,M6,Online,Normal
T1084,78088,945,M30,Mobile,Normal
T1085,105769,448,M73,Online,Normal
T1086,164280,760,M26,Mobile,Normal
T1087,42991,3870,M11,Mobile,Normal
T1088,84131,854,M75,In-Store,Normal
T1089,146114,545,M64,In-Store,Normal
T1090,5694,325,M78,In-Store,Normal
T1091,42653,12,M53,Mobile,Normal
T1092,32625,418,M24,Online,Normal
T1093,48440,463,M15,In-Store,Normal
T1094,126713,769,M24,Mobile,Normal
T1095,77666,445,M62,Online,Normal
T1096,73875,561,M87,Online,Normal
T1097,32889,594,M46,Mobile,Normal
T1098,7166,514,M75,Online,Normal
T1099,164894,804,M8,Online,Normal
T1100,35474,947,M45,Mobile,Normal
T1101,95611,616,M13,Online,Normal
T1102,30342,739,M89,Online,Normal
T1103,95807,54,M24,In-Store,Normal
T1104,36735,633,M23,Mobile,Normal
T1105,82696,288,M99,In-Store,Normal
T1106,77700,144,M77,Mobile,Normal
T1107,120675,153,M59,Online,Normal
T1108,159533,883,M34,Online,Fraudulent
T1109,15253,610,M72,In-Store,Normal
T1110,119272,55,M62,Online,Normal
T1111,88583,928,M16,In-Store,Normal
T1112,61021,784,M44,Mobile,Normal
T1113,108494,836,M89,In-Store,Normal
T1114,114249,813,M92,Online,Normal
T1115,152644,326,M58,Mobile,Fraudulent
T1116,166216,630,M66,Mobile,Normal
T1117,155246,885,M27,Online,Normal
T1118,133980,175,M73,In-Store,Normal
T1119,27256,524,M90,Mobile,Normal
T1120,613,820,M93,Mobile,Normal
T1121,29414,195,M83,In-Store,Normal
T1122,84273,395,M28,In-Store,Normal
T1123,102558,401,M70,In-Store,Normal
T1124,5295,578,M77,In-Store,Normal
T1125,70849,793,M27,Mobile,Normal
T1126,156279,888,M11,In-Store,Normal
T1127,119882,446,M74,Online,Normal
T1128,71615,994,M19,In-Store,Normal
T1129,130895,845,M100,Online,Normal
T1130,103718,902,M83,Online,Normal
T1131,138047,237,M66,Online,Normal
T1132,167616,2519,M92,Online,Normal
T1133,160513,653,M69,Online,Normal
T1134,45324,801,M63,Mobile,Normal
T1135,114251,304,M13,In-Store,Normal
T1136,147612,1294,M33,Online,Normal
T1137,107228,381,M92,In-Store,Normal
T1138,12017,819,M49,Mobile,Normal
T1139,79004,388,M1,Mobile,Normal
T1140,139267,260,M36,Mobile,Normal
T1141,42209,200,M35,Online,Normal
T1142,34973,385,M89,In-Store,Normal
T1143,154551,827,M78,In-Store,Normal
T1144,143907,848,M74,Mobile,Normal
T1145,33431,983,M13,In-Store,Normal
T1146,47976,701,M59,Online,Normal
T1147,18738,808,M80,Online,Normal
T1148,22473,257,M14,In-Store,Normal
T1149,72606,917,M52,Mobile,Normal
T1150,94376,137,M66,Online,Normal
T1151,124096,903,M81,Online,Normal
T1152,131332,3168,M33,Online,Normal
T1153,77821,1013,M87,Online,Normal
T1154,39305,659,M58,Online,Normal
T1155,44961,623,M39,Online,Normal
T1156,65338,578,M52,Mobile,Normal
T1157,2277,846,M8,Online,Normal
T1158,51589,472,M41,Online,Normal
T1159,62414,185,M26,Mobile,Normal
T1160,14575,909,M6,In-Store,Normal
T1161,88809,438,M21,Online,Normal
T1162,86683,709,M16,In-Store,Normal
T1163,12902,72,M79,Mobile,Normal
T1164,127291,861,M30,Online,Normal
T1165,72837,32,M62,Mobile,Normal
T1166,120127,994,M88,In-Store,Normal
T1167,31789,341,M38,Mobile,Normal
T1168,146127,246,M15,Mobile,Normal
T1169,62474,602,M77,Online,Normal
T1170,109810,56,M74,In-Store,Normal
T1171,137083,419,M4,Online,Normal
T1172,76686,745,M46,Mobile,Normal
T1173,32936,326,M76,Mobile,Normal
T1174,87921,27,M32,Online,Normal
T1175,103104,76,M19,In-Store,Normal
T1176,51468,331,M10,Mobile,Normal
T1177,149043,623,M96,Mobile,Normal
T1178,56306,794,M49,Mobile,Normal
T1179,171910,275,M64,Mobile,Normal
T1180,37994,894,M16,Online,Normal
T1181,24373,865,M99,In-Store,Normal
T1182,162342,969,M78,Online,Normal
T1183,31136,172,M58,Mobile,Normal
T1184,14920,4232,M88,Mobile,Normal
T1185,117928,668,M46,Online,Normal
T1186,77598,771,M47,Mobile,Normal
T1187,6767,937,M5,Online,Normal
T1188,2995,556,M42,Mobile,Normal
T1189,98729,905,M24,Mobile,Normal
T1190,74189,721,M16,Online,Normal
T1191,4867,418,M29,In-Store,Normal
T1192,119593,818,M14,Online,Normal
T1193,40233,386,M92,In-Store,Normal
T1194,159466,879,M80,Mobile,Normal
T1195,30321,362,M72,Online,Normal
T1196,134992,496,M26,Mobile,Normal
T1197,23993,692,M53,In-Store,Normal
T1198,142359,995,M10,Mobile,Normal
T1199,20184,114,M92,Online,Normal
T1200,73389,201,M79,Mobile,Normal
T1201,61678,433,M46,Mobile,Normal
T1202,124215,2331,M33,Online,Normal
T1203,52124,139,M62,Online,Normal
T1204,111650,213,M24,Mobile,Normal
T1205,59472,744,M38,In-Store,Normal
T1206,102860,852,M28,In-Store,Normal
T1207,25346,386,M21,Online,Normal
T1208,3020,331,M64,Online,Normal
T1209,171995,241,M3,Mobile,Normal
T1210,166353,345,M19,Online,Normal
T1211,105588,125,M44,Mobile,Normal
T1212,107071,524,M44,Online,Normal
T1213,59302,340,M34,Online,Normal
T1214,166395,530,M12,Mobile,Normal
T1215,138481,550,M34,Online,Normal
T1216,29583,821,M48,Mobile,Normal
T1217,31451,689,M19,Online,Normal
T1218,62057,228,M20,In-Store,Normal
T1219,136027,346,M89,In-Store,Normal
T1220,171792,64,M10,In-Store,Normal
T1221,28451,806,M92,Mobile,Normal
T1222,36165,84,M45,In-Store,Normal
T1223,81600,451,M43,Online,Normal
T1224,150212,81,M29,Online,Fraudulent
T1225,40131,800,M45,Mobile,Normal
T1226,149095,616,M11,Online,Normal
T1227,106445,890,M46,In-Store,Normal
T1228,136425,443,M65,Online,Normal
T1229,163878,134,M76,Online,Normal
T1230,444,352,M18,In-Store,Normal
T1231,80196,550,M92,Online,Normal
T1232,108917,596,M34,Mobile,Normal
T1233,172380,729,M46,Online,Normal
T1234,23287,598,M60,Mobile,Normal
T1235,98707,901,M7,Online,Normal
T1236,97783,274,M25,Mobile,Normal
T1237,43904,410,M10,In-Store,Normal
T1238,33663,784,M56,In-Store,Normal
T1239,51814,602,M46,In-Store,Normal
T1240,95751,240,M63,Online,Normal
T1241,149542,610,M51,In-Store,Normal
T1242,165725,579,M77,Online,Normal
T1243,9011,30,M88,Mobile,Normal
T1244,115710,806,M6,Online,Normal
T1245,144807,579,M78,Online,Normal
T1246,5670,290,M72,In-Store,Normal
T1247,49231,178,M67,In-Store,Normal
T1248,113509,793,M64,Online,Normal
T1249,116101,284,M26,Mobile,Normal
T1250,118573,845,M98,In-Store,Normal
T1251,74139,723,M12,Online,Normal
T1252,127140,49,M70,In-Store,Normal
T1253,129307,4491,M10,In-Store,Normal
T1254,34156,397,M74,In-Store,Normal
T1255,87907,146,M60,Mobile,Normal
T1256,94545,655,M36,Mobile,Normal
T1257,104702,140,M56,In-Store,Normal
T1258,33558,897,M54,Mobile,Normal
T1259,34656,616,M85,Mobile,Normal
T1260,56496,936,M6,Online,Normal
T1261,68696,91,M55,Online,Normal
T1262,31984,731,M50,In-Store,Normal
T1263,156293,657,M59,Online,Normal
T1264,57579,541,M54,In-Store,Normal
T1265,159552,18,M77,Online,Normal
T1266,171013,622,M45,Mobile,Normal
T1267,169922,750,M95,Mobile,Normal
T1268,62607,384,M79,In-Store,Normal
T1269,9303,346,M29,In-Store,Normal
T1270,102017,911,M75,Mobile,Normal
T1271,130887,879,M54,Online,Normal
T1272,124631,460,M92,Online,Normal
T1273,164860,428,M29,In-Store,Normal
T1274,45800,819,M21,In-Store,Normal
T1275,142289,485,M41,In-Store,Normal
T1276,14337,638,M24,Online,Normal
T1277,132400,103,M46,In-Store,Normal
T1278,35829,462,M84,Mobile,Normal
T1279,65178,688,M39,Mobile,Normal
T1280,112514,159,M80,Online,Normal
T1281,64263,988,M31,Mobile,Normal
